response_id,research_id,respondent_id,object,original_response,cleaned_response,translated_response,combined_response,final_response,originality_rater02,utility_rater02
29336,CES201911,2259,brick,steunmiddel,steunmiddel,chair,use brick as chair,use brick as chair,2,4
28869,CES201911,2240,brick,steuntje,steuntje,chair,use brick as chair,use brick as chair,2,4
32587,CES201911,2380,brick,steuntje,steuntje,chair,use brick as chair,use brick as chair,2,4
24551,CES201911,2046,brick,stoel,stoel,chair,use brick as chair,use brick as chair,3,4
24662,CES201911,2051,brick,stoel,stoel,chair,use brick as chair,use brick as chair,3,4
24825,CES201911,2059,brick,stoel,stoel,chair,use brick as chair,use brick as chair,3,4
25866,CES201911,2101,brick,stoel,stoel,chair,use brick as chair,use brick as chair,3,4
26606,CES201911,2130,brick,stoel van maken,stoel,chair,use brick as chair,use brick as chair,3,4
27026,CES201911,2149,brick,stoel,stoel,chair,use brick as chair,use brick as chair,3,4
27829,CES201911,2177,brick,stoel,stoel,chair,use brick as chair,use brick as chair,3,4
28311,CES201911,2205,brick,Stoel,stoel,chair,use brick as chair,use brick as chair,3,4
28376,CES201911,2208,brick,als stoel gebruiken,stoel,chair,use brick as chair,use brick as chair,3,4
28528,CES201911,2219,brick,stoel,stoel,chair,use brick as chair,use brick as chair,3,4
28631,CES201911,2223,brick,stoel,stoel,chair,use brick as chair,use brick as chair,3,4
28900,CES201911,2243,brick,stoel,stoel,chair,use brick as chair,use brick as chair,3,4
29746.6,CES201911,2278,brick, stoel,stoel,chair,use brick as chair,use brick as chair,3,4
29827,CES201911,2284,brick,stoel,stoel,chair,use brick as chair,use brick as chair,3,4
29858.8,CES201911,2287,brick, stoel,stoel,chair,use brick as chair,use brick as chair,3,4
30370,CES201911,2310,brick,stoel,stoel,chair,use brick as chair,use brick as chair,3,4
30887,CES201911,2323,brick,stoel,stoel,chair of it,use brick as chair of it,use brick as chair of it,3,4
30984,CES201911,2325,brick,stoel,stoel,chair leg,use brick as chair leg,use brick as chair leg,3,4
31041,CES201911,2328,brick,stoel,stoel,chair,use brick as chair,use brick as chair,3,4
31624,CES201911,2349,brick,stoel,stoel,sidewalk,use brick as sidewalk,use brick as sidewalk,3,4
32290,CES201911,2370,brick,stoel,stoel,sidewalk,use brick as sidewalk,use brick as sidewalk,3,4
32586,CES201911,2380,brick,stoe,stoel,sidewalk,use brick as sidewalk,use brick as sidewalk,3,4
29570,CES201911,2271,brick,stoel ervan maken,stoel ervan,sidewalk,use brick as sidewalk,use brick as sidewalk,3,4
24655,CES201911,2049,brick,stoelpoot,stoelpoot,sidewalk,use brick as sidewalk,use brick as sidewalk,3,4
28595,CES201911,2222,brick,als stoeltje,stoeltje,sidewalk,use brick as sidewalk,use brick as sidewalk,3,4
24906,CES201911,2065,brick,stoep,stoep,sidewalk tile,use brick as sidewalk tile,use brick as sidewalk tile,1,5
28118,CES201911,2194,brick,stoep maken,stoep,sidewalk tile,use brick as sidewalk tile,use brick as sidewalk tile,1,5
28266,CES201911,2203,brick,stoep,stoep,sidewalk drawing,use brick as sidewalk drawing,use brick as sidewalk drawing,1,5
28374,CES201911,2208,brick,een stoep maken,stoep,stone,use brick as stone,use brick as stone,1,5
28532,CES201911,2219,brick,stoep,stoep,stone,use brick as stone,use brick as stone,1,5
30978,CES201911,2325,brick,stoep,stoep,impact ball,use brick as impact ball,use brick as impact ball,1,5
26949,CES201911,2146,brick,stoeptegel,stoeptegel,Stop,use brick as Stop,use brick as Stop,1,5
31600,CES201911,2348,brick,stoeptegel,stoeptegel,street,use brick as street,use brick as street,1,5
24746,CES201911,2056,brick,een stoeptekening maken ,stoeptekening,street,use brick as street,use brick as street,3,4
25654,CES201911,2093,brick,stone,stone,street,use brick as street,use brick as street,0,0
28291,CES201911,2204,brick,stone,stone,street,use brick as street,use brick as street,0,0
30883,CES201911,2323,brick,stootkogel,stootkogel,street,use brick as street,use brick as street,3,2
31663,CES201911,2350,brick,stop,stop,street,use brick as street,use brick as street,3,4
26795,CES201911,2138,brick,straat,straat,street,use brick as street,use brick as street,1,5
26858.2,CES201911,2142,brick, straat,straat,street,use brick as street,use brick as street,1,5
26862,CES201911,2142,brick,straat,straat,street,use brick as street,use brick as street,1,5
27619,CES201911,2167,brick,straat,straat,street,use brick as street,use brick as street,1,5
29288,CES201911,2258,brick,straat,straat,street,use brick as street,use brick as street,1,5
29493,CES201911,2267,brick,straatmaken,straat,street,use brick as street,use brick as street,1,5
29620,CES201911,2273,brick,straat maken,straat,streets,use brick as streets,use brick as streets,1,5
29965,CES201911,2291,brick,straat mee maken ,straat,streets,use brick as streets,use brick as streets,1,5
30627,CES201911,2316,brick,straat,straat,building streets,use brick as building streets,use brick as building streets,1,5
30737,CES201911,2318,brick,straat,straat,street,use brick as street,use brick as street,1,5
30976,CES201911,2325,brick,straat,straat,throw to pieces,use brick as throw to pieces,use brick as throw to pieces,1,5
31481,CES201911,2345,brick,straat maken,straat,throw to pieces,use brick as throw to pieces,use brick as throw to pieces,1,5
29201,CES201911,2255,brick,straten ,straten,smash,use brick as smash,use brick as smash,1,5
29970,CES201911,2289,brick,straten maken,straten,break,use brick as break,use brick as break,1,5
28492,CES201911,2216,brick,straten bouwen,straten bouwen,break pieces,use brick as break pieces,use brick as break pieces,1,5
25665,CES201911,2093,brick,street,street,chop pieces,use brick as chop pieces,use brick as chop pieces,1,5
24410,CES201911,2034,brick,stuk gooien,stuk gooien,chop pieces,use brick as chop pieces,use brick as chop pieces,2,3
24443,CES201911,2037,brick,om iets stuk te gooien,stuk gooien,strut,use brick as strut,use brick as strut,2,3
28274,CES201911,2202,brick,iets stuk slaan ,stuk slaan,sugar,use brick as sugar,use brick as sugar,2,3
24660,CES201911,2049,brick,stukbreken ,stukbreken,sun,use brick as sun,use brick as sun,2,3
29946,CES201911,2288,brick,in stukjes breken,stukjes breken,sun,use brick as sun,use brick as sun,2,3
25970,CES201911,2104,brick,in stukjes hakken,stukjes hakken,table,use brick as table,use brick as table,2,3
28071,CES201911,2193,brick,in stukjes hakken,stukjes hakken,table,use brick as table,use brick as table,2,3
29149,CES201911,2250,brick,stut,stut,table,use brick as table,use brick as table,0,0
25657,CES201911,2093,brick,sugar,sugar,table,use brick as table,use brick as table,0,0
25669,CES201911,2093,brick,sun,sun,table,use brick as table,use brick as table,0,0
28281,CES201911,2204,brick,sun,sun,table,use brick as table,use brick as table,0,0
23865,CES201911,2004,brick,als tafel gebruiken,tafel,table,use brick as table,use brick as table,3,4
24548,CES201911,2046,brick,tafel,tafel,table,use brick as table,use brick as table,3,4
24663,CES201911,2051,brick,tafel,tafel,table,use brick as table,use brick as table,3,4
25867,CES201911,2101,brick,tafel,tafel,table,use brick as table,use brick as table,3,4
25901,CES201911,2103,brick,tafel maken,tafel,table,use brick as table,use brick as table,3,4
26129,CES201911,2111,brick,Tafel,tafel,table,use brick as table,use brick as table,3,4
26605,CES201911,2130,brick,tafel van maken,tafel,table,use brick as table,use brick as table,3,4
28377,CES201911,2208,brick,als tafel gebruiken,tafel,table,use brick as table,use brick as table,3,4
28438,CES201911,2213,brick,tafel,tafel,table,use brick as table,use brick as table,3,4
28526,CES201911,2219,brick,tafel,tafel,table,use brick as table,use brick as table,3,4
28632,CES201911,2223,brick,tafel,tafel,table,use brick as table,use brick as table,3,4
28661,CES201911,2224,brick,tafel,tafel,table,use brick as table,use brick as table,3,4
28868,CES201911,2240,brick,tafel,tafel,table,use brick as table,use brick as table,3,4
28899,CES201911,2243,brick,tafel,tafel,table,use brick as table,use brick as table,3,4
29405,CES201911,2262,brick,tafel,tafel,table,use brick as table,use brick as table,3,4
30371,CES201911,2310,brick,tafel,tafel,table,use brick as table,use brick as table,3,4
30886,CES201911,2323,brick,tafel,tafel,balance table higher,use brick as balance table higher,use brick as balance table higher,3,4
30983,CES201911,2325,brick,tafel,tafel,table coaster,use brick as table coaster,use brick as table coaster,3,4
31040,CES201911,2328,brick,tafel,tafel,table legs,use brick as table legs,use brick as table legs,3,4
31503,CES201911,2346,brick,tafel,tafel,place underneath table it if it is crooked,use brick as place underneath table it if it is crooked,use brick as place underneath table it if it is crooked,3,4
32295,CES201911,2370,brick,tafel,tafel,table hitting music,use brick as table hitting music,use brick as table hitting music,3,4
32594,CES201911,2380,brick,tafel,tafel,table raiser,use brick as table raiser,use brick as table raiser,3,4
31488,CES201911,2345,brick,om een tafel hoger te maken of te balanceren,tafel hoger balanceren,Place tablecloth so that it does not shift,use brick as Place tablecloth so that it does not shift,use brick as Place tablecloth so that it does not shift,2,4
25592,CES201911,2088,brick,als tafelonderzetter,tafel onderzetter,tablecloth in place,use brick as tablecloth in place,use brick as tablecloth in place,2,4
24587,CES201911,2046,brick,tafel poten,tafel poten,table,use brick as table,use brick as table,3,4
28237,CES201911,2200,brick,als een tafel scheef staat die eronder leggen,tafel scheef staat eronder leggen,table,use brick as table,use brick as table,2,4
31081,CES201911,2329,brick,op een tafel mee slaan om muziek te maken,tafel slaan muziek,table,use brick as table,use brick as table,4,3
29381,CES201911,2261,brick,tafelverhoger,tafel verhoger,branch,use brick as branch,use brick as branch,2,4
24446,CES201911,2037,brick,op een tafelkleed leggen zodat het niet verschuift,tafelkleed leggen zodat niet verschuift,branch,use brick as branch,use brick as branch,2,4
29559,CES201911,2271,brick,tafelkleed op zijn plaat houden,tafelkleed plaat houden,tasks,use brick as tasks,use brick as tasks,2,4
26657,CES201911,2134,brick,tafeltje maken ,tafeltje,tooth breaker,use brick as tooth breaker,use brick as tooth breaker,3,4
28122,CES201911,2194,brick,als tafeltje,tafeltje,bag want to practice walking far,use brick as bag want to practice walking far,use brick as bag want to practice walking far,3,4
29093,CES201911,2246,brick,Als tafeltje gebruiken ,tafeltje,bag heavier,use brick as bag heavier,use brick as bag heavier,3,4
23660,CES201911,1989,brick,tak,tak,tasty,use brick as tasty,use brick as tasty,0,0
23668,CES201911,1989,brick,tak,tak,tick,use brick as tick,use brick as tick,0,0
23667,CES201911,1989,brick,taken,taken,toe,use brick as toe,use brick as toe,0,0
27835,CES201911,2177,brick,tandenbreker,tandenbreker,thong,use brick as thong,use brick as thong,3,4
32384,CES201911,2373,brick,voor in je tas als je wilt oefenen met ver lopen,tas wilt oefenen ver lopen,tile,use brick as tile,use brick as tile,4,4
27837,CES201911,2177,brick,tas zwaarmaker,tas zwaarmaker,floor tiles,use brick as floor tiles,use brick as floor tiles,3,3
25659,CES201911,2093,brick,tasty,tasty,floor tiles,use brick as floor tiles,use brick as floor tiles,0,0
23658,CES201911,1989,brick,teek,teek,lay tiles,use brick as lay tiles,use brick as lay tiles,0,0
23662,CES201911,1989,brick,teen,teen,tile garden,use brick as tile garden,use brick as tile garden,0,0
28340,CES201911,2206,brick,gebruiken als teenslipper,teenslipper,against kicking,use brick as against kicking,use brick as against kicking,5,2
28907,CES201911,2243,brick,tegel,tegel,hitting together sound,use brick as hitting together sound,use brick as hitting together sound,1,5
29200,CES201911,2255,brick,tegels ,tegels,hitting together music,use brick as hitting together music,use brick as hitting together music,1,5
30259,CES201911,2302,brick,tegels,tegels,prevent,use brick as prevent,use brick as prevent,1,5
26602,CES201911,2130,brick,tegels leggen,tegels leggen,prevent,use brick as prevent,use brick as prevent,1,5
31339,CES201911,2339,brick,tegels in tuin,tegels tuin,kick against,use brick as kick against,use brick as kick against,1,5
24408,CES201911,2034,brick,tegen aantrappen,tegen aantrappen,counterweight door,use brick as counterweight door,use brick as counterweight door,2,5
28136,CES201911,2195,brick,tegen elkaar slaan voor geluid,tegen elkaar slaan geluid,prevent,use brick as prevent,use brick as prevent,3,4
28175,CES201911,2197,brick,tegen elkaar slaan voor muziek,tegen elkaar slaan muziek,counterbalance,use brick as counterbalance,use brick as counterbalance,3,4
30294,CES201911,2303,brick,iets tegen te houden,tegen houden,draw,use brick as draw,use brick as draw,2,4
32067,CES201911,2360,brick,iets tegen houden,tegen houden,draw,use brick as draw,use brick as draw,2,4
25967,CES201911,2104,brick,tegenaan trappen,tegenaan trappen,draw,use brick as draw,use brick as draw,2,3
29623,CES201911,2273,brick,als tegengewicht gebruiken voor een deur,tegengewicht deur,draw,use brick as draw,use brick as draw,2,5
28251,CES201911,2201,brick,iets tegenhouden,tegenhouden,draw,use brick as draw,use brick as draw,2,5
28412,CES201911,2210,brick,gebruiken als tegenwicht,tegenwicht,draw,use brick as draw,use brick as draw,2,5
24017,CES201911,2015,brick,tekenen,tekenen,draw,use brick as draw,use brick as draw,3,4
25585,CES201911,2088,brick,om op te tekenen,tekenen,draw,use brick as draw,use brick as draw,3,4
27778,CES201911,2174,brick,op tekenen,tekenen,draw,use brick as draw,use brick as draw,3,4
29285,CES201911,2258,brick,tekenen,tekenen,draw,use brick as draw,use brick as draw,3,4
30046,CES201911,2292,brick,tekenen,tekenen,draw another stone,use brick as draw another stone,use brick as draw another stone,3,4
30775,CES201911,2320,brick,Er op tekenen,tekenen,drawing stones,use brick as drawing stones,use brick as drawing stones,3,4
31408.1,CES201911,2342,brick,je kan er op tekenen,tekenen,draw sidewalk chalk,use brick as draw sidewalk chalk,use brick as draw sidewalk chalk,3,4
31408.3,CES201911,2342,brick, mee tekenen,tekenen,signs street,use brick as signs street,use brick as signs street,3,4
31409,CES201911,2342,brick,Tekenen,tekenen,telephone,use brick as telephone,use brick as telephone,3,4
31411,CES201911,2342,brick,er mee tekenen,tekenen,telephone,use brick as telephone,use brick as telephone,3,4
28378,CES201911,2208,brick,je kan ermee tekenen op ander steen,tekenen ander steen,telephone,use brick as telephone,use brick as telephone,3,4
31778,CES201911,2355,brick,mee tekenen op andere stenen,tekenen stenen,phone holder,use brick as phone holder,use brick as phone holder,3,4
27874,CES201911,2182,brick,tekenen stoepkrijt,tekenen stoepkrijt,put phone against it,use brick as put phone against it,use brick as put phone against it,4,4
28044,CES201911,2189,brick,tekenen op de straat,tekenen straat,television breaker,use brick as television breaker,use brick as television breaker,3,4
28383,CES201911,2208,brick,telefoon,telefoon,count,use brick as count,use brick as count,5,1
31343,CES201911,2339,brick,telefoon ,telefoon,tent pegs,use brick as tent pegs,use brick as tent pegs,5,1
32383,CES201911,2373,brick,telefoon,telefoon,for decoration,use brick as for decoration,use brick for for decoration,5,1
28342,CES201911,2207,brick,telefoon houder,telefoon houder,terrace,use brick as terrace,use brick as terrace,3,4
25213,CES201911,2071,brick,om je telefoon tegen aan te zetten ,telefoon tegen zetten,throw back river,use brick as throw back river,use brick as throw back river,3,4
28486,CES201911,2214,brick,televisiebreker,televisiebreker,test object heavy construction materials,use brick as test object heavy construction materials,use brick as test object heavy construction materials,2,4
31486,CES201911,2345,brick,om te tellen,tellen,test,use brick as test,use brick as test,3,3
30308,CES201911,2307,brick,voor een tent in plaats van haringen,tent haringen,throuhing,use brick as throuhing,use brick as throuhing,3,3
25588,CES201911,2088,brick,ter decoratie,ter decoratie,keep different generation tasks same over time,use brick as keep different generation tasks same over time,use brick as keep different generation tasks same over time,3,3
32296,CES201911,2370,brick,teras,terras,carpentry,use brick as carpentry,use brick as carpentry,1,4
23811,CES201911,2001,brick,terug in een rivier gooien,terug rivier gooien,carpentry,use brick as carpentry,use brick as carpentry,2,3
26948,CES201911,2146,brick,test voorwerp voor zware bouw materialen,test voorwerp zware bouw materialen,tower,use brick as tower,use brick as tower,2,3
23576,CES201911,1964,brick,aan het testen,testen,tower,use brick as tower,use brick as tower,0,0
30526,CES201911,2313,brick,throuhing,throuhing,tower,use brick as tower,use brick as tower,0,0
23580,CES201911,1964,brick,of wil je de tijd voor de verschillende generatietaken gelijk houden?,tijd verschillende generatietaken gelijk houden,tower,use brick as tower,use brick as tower,0,0
27852,CES201911,2178,brick,timmeren,timmeren,tower,use brick as tower,use brick as tower,3,4
29958,CES201911,2291,brick,timmeren,timmeren,tower,use brick as tower,use brick as tower,3,4
25852,CES201911,2101,brick,toren,toren,build tower,use brick as build tower,use brick as build tower,2,4
25909,CES201911,2103,brick,toren maken,toren,build tower,use brick as build tower,use brick as build tower,2,4
27873,CES201911,2182,brick,toren,toren,build tower,use brick as build tower,use brick as build tower,2,4
28542,CES201911,2219,brick,toren,toren,build tower,use brick as build tower,use brick as build tower,2,4
29492,CES201911,2267,brick,toren maken,toren,build tower,use brick as build tower,use brick as build tower,2,4
30892,CES201911,2323,brick,om toren te maken,toren,build tower,use brick as build tower,use brick as build tower,2,4
28062,CES201911,2192,brick,om een toren te bouwen,toren bouwen,build tower,use brick as build tower,use brick as build tower,2,4
28142,CES201911,2196,brick,toren bouwen,toren bouwen,build tower,use brick as build tower,use brick as build tower,2,4
28409,CES201911,2210,brick,toren bouwen,toren bouwen,stack tower,use brick as stack tower,use brick as stack tower,2,4
28497,CES201911,2217,brick,toren bouwen,toren bouwen,towers,use brick as towers,use brick as towers,2,4
28589,CES201911,2222,brick,een toren bouwen,toren bouwen,rope,use brick as rope,use brick as rope,2,4
29960,CES201911,2291,brick,toren mee bouwen,toren bouwen,hanging string ornament,use brick as hanging string ornament,use brick as hanging string ornament,2,4
30392,CES201911,2305,brick,toren bouwen,toren bouwen,train,use brick as train,use brick as train,2,4
31099,CES201911,2332,brick,toren bouwen,toren bouwen,training type of weight,use brick as training type of weight,use brick as training type of weight,2,4
27405,CES201911,2162,brick,toren stapelen,toren stapelen,workout gym weight,use brick as workout gym weight,use brick as workout gym weight,2,4
26847,CES201911,2140,brick,torens,torens,stairs,use brick as stairs,use brick as stairs,2,4
28351,CES201911,2207,brick,Om een touw aan vast te maken,touw vast,stairs,use brick as stairs,use brick as stairs,2,3
31783,CES201911,2355,brick,aan een touwtje hangen voor de sier,touwtje hangen sier,stairs,use brick as stairs,use brick as stairs,3,3
28176,CES201911,2197,brick,mee trainen,trainen,stairs,use brick as stairs,use brick as stairs,3,4
28015,CES201911,2188,brick,ermee trainen als een soort gewicht,trainen soort gewicht,stairs,use brick as stairs,use brick as stairs,3,4
28838,CES201911,2236,brick,mee trainen in de sportschool als gewicht,trainen sportschool gewicht,stairs,use brick as stairs,use brick as stairs,3,4
26868,CES201911,2141,brick,trap,trap,stairs,use brick as stairs,use brick as stairs,1,5
28904,CES201911,2243,brick,trap,trap,stairs,use brick as stairs,use brick as stairs,1,5
29398,CES201911,2262,brick,trap,trap,step,use brick as step,use brick as step,1,5
29746.7,CES201911,2278,brick, trap,trap,stairs,use brick as stairs,use brick as stairs,1,5
29770,CES201911,2280,brick,trap,trap,stairs,use brick as stairs,use brick as stairs,1,5
30882,CES201911,2323,brick,trap,trap,step increase,use brick as step increase,use brick as step increase,1,5
31331,CES201911,2339,brick,trap,trap,steps,use brick as steps,use brick as steps,1,5
32292,CES201911,2370,brick,trap,trap,dodgeball,use brick as dodgeball,use brick as dodgeball,1,5
28732,CES201911,2228,brick,trapje maken,trapje,dodgeball,use brick as dodgeball,use brick as dodgeball,1,5
29822,CES201911,2284,brick,trappetje,trappetje,draw pen,use brick as draw pen,use brick as draw pen,1,5
31053,CES201911,2328,brick,trappetje,trappetje,trsp,use brick as trsp,use brick as trsp,1,5
28129,CES201911,2195,brick,gebruiken als trappetje of verhoging,trappetje verhoging,garden,use brick as garden,use brick as garden,2,5
28514,CES201911,2221,brick,trappetjes maken ,trappetjes,garden,use brick as garden,use brick as garden,1,5
28148,CES201911,2196,brick,trefbal (pijnlijk),trefbal,garden,use brick as garden,use brick as garden,4,2
32303,CES201911,2370,brick,trefbal,trefbal,garden,use brick as garden,use brick as garden,4,2
28597,CES201911,2222,brick,om om te trekken met pen,trekken pen,garden,use brick as garden,use brick as garden,3,3
29397,CES201911,2262,brick,trsp,trsp,cover garden,use brick as cover garden,use brick to cover garden,0,0
26797,CES201911,2138,brick,tuin,tuin,garden dwarf,use brick as garden dwarf,use brick as garden dwarf,1,4
29194.2,CES201911,2255,brick, tuin,tuin,lay garden,use brick as lay garden,use brick as lay garden,1,4
29860,CES201911,2286,brick,tuin,tuin,build fence around garden,use brick as build fence around garden,use brick as build fence around garden,1,4
31500,CES201911,2346,brick,tuin,tuin,garden covering,use brick as garden covering,use brick as garden covering,1,4
31722,CES201911,2353,brick,voor in de tuin,tuin,garden shed,use brick as garden shed,use brick as garden shed,1,4
32266,CES201911,2368,brick,tuin bekleden,tuin bekleden,delineate garden,use brick as delineate garden,use brick as delineate garden,1,5
25865,CES201911,2101,brick,tuin dwerg,tuin dwerg,cordon off garden,use brick as cordon off garden,use brick as cordon off garden,3,2
31776,CES201911,2355,brick,tuin mee leggen,tuin leggen,between door,use brick as between door,use brick as between door,1,5
29196,CES201911,2255,brick,tuin omheen hek bouwen ,tuin omheen hek bouwen,place between window keep window open,use brick as place between window keep window open,use brick as place between window keep window open,2,4
27714,CES201911,2171,brick,tuinbekleding,tuinbekleding,intermediate,use brick as intermediate,use brick as intermediate,1,5
27623,CES201911,2167,brick,tuinhuisje,tuinhuisje,TV station,use brick as TV station,use brick as TV station,2,5
32265,CES201911,2368,brick,tuintje afbakenen,tuintje afbakenen,uh,use brick as uh,use brick as uh,2,4
29966,CES201911,2291,brick,tuintje afzetten,tuintje afzetten,portray laying ground in certain way,use brick as portray laying ground in certain way,use brick as portray laying ground in certain way,2,4
24668,CES201911,2051,brick,tussen de deur,tussen deur,hollow out plant,use brick as hollow out plant,use brick as hollow out plant,2,5
24444,CES201911,2037,brick,om tussen een raam te zetten om het raam open te houden,tussen raam zetten raam open houden,use as tiny stairs,use brick as use as tiny stairs,use brick to use to tiny stairs,2,5
29824,CES201911,2284,brick,tussenplaatser,tussenplaatser,use to turn cigarette out,use brick as use to turn cigarette out,use brick to use to turn cigarette out,2,5
28484,CES201911,2214,brick,tvstandplaats,tv standplaats,use to work out with,use brick as use to work out with,use brick to use to work out with,3,3
32028,CES201911,2362,brick,uh,uh,Painting Father's Day gift,use brick as Painting Father's Day gift,use brick as Painting Father's Day gift,0,0
28146,CES201911,2196,brick,iets uitbeelden door in bepaalde manier op de grond te leggen,uitbeelden bepaalde manier grond leggen,jump from,use brick as jump from,use brick as jump from,3,4
28235,CES201911,2200,brick,uithollen en er een plant inzetten,uithollen plant inzetten,cling,use brick as cling,use brick as cling,4,3
26164,CES201911,2113,brick,use as tiny stairs,use as tiny stairs,fix so that it sinks,use brick as fix so that it sinks,use brick as fix so that it sinks,2,4
26166,CES201911,2113,brick,use to turn cigarette out ,use to turn cigarette out,cling,use brick as cling,use brick as cling,3,5
26167,CES201911,2113,brick,use to work out with,use to work out with,cling,use brick as cling,use brick as cling,3,4
28230,CES201911,2200,brick,vaderdag cadeau om te beschilderen,Vaderdag cadeau beschilderen,cling,use brick as cling,use brick as cling,4,4
29446,CES201911,2263,brick,Vanaf springen,vanaf springen,holding means,use brick as holding means,use brick as holding means,2,3
28011,CES201911,2188,brick,gebruiken om iets vast te houden,vast houden,secure so that it does not roll away,use brick as secure so that it does not roll away,use brick as secure so that it does not roll away,3,3
28013,CES201911,2188,brick,iets vast maken zodat het gaat zinken,vast zodat gaat zinken,renovation,use brick as renovation,use brick as renovation,2,3
24182,CES201911,2020,brick,vasthouden,vasthouden,burn,use brick as burn,use brick as burn,2,3
24416,CES201911,2034,brick,vasthouden,vasthouden,defense,use brick as defense,use brick as defense,2,3
27772,CES201911,2174,brick,vasthouden,vasthouden,means of defense,use brick as means of defense,use brick as means of defense,2,3
30262,CES201911,2302,brick,vasthoudmiddel\,vasthoudmiddel,defensive weapon,use brick as defensive weapon,use brick as defensive weapon,2,3
28417,CES201911,2210,brick,iets mee vastzetten zodat het niet wegrolt,vastzetten zodat niet wegrolt,defensive weapon,use brick as defensive weapon,use brick as defensive weapon,2,5
29871,CES201911,2286,brick,verbouwing,verbouwing,settle,use brick as settle,use brick as settle,1,4
28736,CES201911,2228,brick,verbranden,verbranden,paint,use brick as paint,use brick as paint,3,2
31074,CES201911,2329,brick,verdediging,verdediging,paint block,use brick as paint block,use brick as paint block,3,4
29971,CES201911,2289,brick,als verdedigingsmiddel gebruiken,verdedigingsmiddel,throw away,use brick as throw away,use brick as throw away,3,4
28072,CES201911,2193,brick,verdedigingswapen,verdedigingswapen,crush sand,use brick as crush sand,use brick as crush sand,3,4
31043,CES201911,2328,brick,verdedigingswapen,verdedigingswapen,heating sauna,use brick as heating sauna,use brick as heating sauna,3,4
28416,CES201911,2210,brick,iets vereffenen,vereffenen,raise,use brick as raise,use brick as raise,3,3
26863,CES201911,2142,brick,verf,verf,raise,use brick as raise,use brick as raise,4,2
24203,CES201911,2021,brick,verfblok,verfblok,raise,use brick as raise,use brick as raise,3,3
31291,CES201911,2331,brick,vergooien,vergooien,raise,use brick as raise,use brick as raise,2,4
28070,CES201911,2193,brick,vergruizen tot zand,vergruizen zand,elevation,use brick as elevation,use brick as elevation,2,3
24014,CES201911,2015,brick,verhitten voor sauna,verhitten sauna,elevation,use brick as elevation,use brick as elevation,4,4
24823,CES201911,2059,brick,verhogen,verhogen,elevation,use brick as elevation,use brick as elevation,2,4
28035,CES201911,2189,brick,iets verhogen,verhogen,elevation,use brick as elevation,use brick as elevation,2,4
32069,CES201911,2360,brick,iets verhogen,verhogen,elevation,use brick as elevation,use brick as elevation,2,4
25858,CES201911,2101,brick,verhogin,verhogin,elevation,use brick as elevation,use brick as elevation,2,4
23823,CES201911,2002,brick,verhoging maken,verhoging,elevation,use brick as elevation,use brick as elevation,2,4
27856,CES201911,2178,brick,als verhoging gebruiken,verhoging,elevation,use brick as elevation,use brick as elevation,2,4
28396,CES201911,2209,brick,verhoging maken,verhoging,elevation,use brick as elevation,use brick as elevation,2,4
29496,CES201911,2267,brick,als verhoging gebruiken,verhoging,elevation,use brick as elevation,use brick as elevation,2,4
29689,CES201911,2276,brick,verhoging\,verhoging,elevation,use brick as elevation,use brick as elevation,2,4
29771,CES201911,2280,brick,verhoging,verhoging,elevation,use brick as elevation,use brick as elevation,2,4
29820,CES201911,2284,brick,verhoging,verhoging,elevation,use brick as elevation,use brick as elevation,2,4
30801,CES201911,2321,brick,verhoging,verhoging,raise computer screen,use brick as raise computer screen,use brick as raise computer screen,2,4
30948,CES201911,2324,brick,verhoging ,verhoging,raise somewhere,use brick as raise somewhere,use brick as raise somewhere,2,4
31076,CES201911,2329,brick,verhoging,verhoging,raise somewhere not just stretch,use brick as raise somewhere not just stretch,use brick as raise somewhere not just stretch,2,4
31224,CES201911,2330,brick,een verhoging,verhoging,elevation,use brick as elevation,use brick as elevation,2,4
31662,CES201911,2350,brick,verhoging,verhoging,elevation table,use brick as elevation table,use brick as elevation table,2,4
32294,CES201911,2370,brick,verhoging,verhoging,elevation table,use brick as elevation table,use brick as elevation table,2,4
24591,CES201911,2046,brick,verhoging van je computerscherm,verhoging computerscherm,dress up toy,use brick as dress up toy,use brick as dress up toy,2,4
31724,CES201911,2353,brick,als verhoging om ergens bij te kunnen,verhoging ergens,sell,use brick as sell,use brick as sell,2,4
28488,CES201911,2214,brick,verhoging voor als je ergens niet bij kunt door slechts te strekken,verhoging ergens niet slechts strekken,sell,use brick as sell,use brick as sell,2,4
26622,CES201911,2132,brick,als verhoging om op te staan,verhoging staan,sell,use brick as sell,use brick as sell,2,4
24656,CES201911,2049,brick,verhoging tafel,verhoging tafel,crumble,use brick as crumble,use brick as crumble,2,4
25904,CES201911,2103,brick,verhooging tafel,verhoging tafel,grind use color paint,use brick as grind use color paint,use brick to grind use color paint,2,4
31101,CES201911,2332,brick,verkleedspeeltje,verkleedspeeltje,grind differently,use brick as grind differently,use brick as grind differently,4,2
28468,CES201911,2215,brick,verkopen,verkopen,murder,use brick as murder,use brick as murder,2,3
28479,CES201911,2215,brick,verkopen,verkopen,murder,use brick as murder,use brick as murder,2,3
30628,CES201911,2316,brick,verkopen,verkopen,murder,use brick as murder,use brick as murder,2,3
28472,CES201911,2215,brick,verkruimelen,verkruimelen,murder,use brick as murder,use brick as murder,2,3
