response_id,research_id,respondent_id,object,original_response,cleaned_response,translated_response,combined_response,final_response,originality_rater01,utility_rater01
23771,CES201911,1998,brick,speelgoed,speelgoed,toy,use brick as toy,use brick as toy,3,4
32299,CES201911,2370,brick,speelgoed auto,speelgoed auto,toy car,use brick as toy car,use brick as toy car,3,4
31721,CES201911,2353,brick,speelgoed voor kinderen,speelgoed kinderen,toy children,use brick as toy children,use brick as toy children,3,4
24208,CES201911,2021,brick,speeltje voor dieren ,speeltje dieren,toy animals,use brick as toy animals,use brick as toy animals,4,3
24384,CES201911,2035,brick,spel,spel,game,use brick as game,use brick as game,3,4
23547,CES201911,1912,brick,een spel mee maken,spel,game,use brick as game,use brick as game,3,4
30047,CES201911,2292,brick,spel spelen,spel spelen,play game,use brick as play game,use brick as play game,3,4
30038,CES201911,2293,brick,mee spelen,spelen,play,use brick as play,use brick as play,3,4
29956,CES201911,2288,brick,mee spelen,spelen,play,use brick as play,use brick as play,3,4
27250,CES201911,2156,brick,spelen,spelen,play,use brick as play,use brick as play,3,4
24752,CES201911,2056,brick,spelletjes zoals jenga,spelletjes zoals jenga,games like jenga,use brick as games like jenga,use brick as games like jenga,3,4
31227,CES201911,2330,brick,een spijker slaan,spijker slaan,hammer nail,use brick as hammer nail,use brick as hammer nail,2,4
28064,CES201911,2193,brick,spijker slaan,spijker slaan,hammer nail,use brick as hammer nail,use brick as hammer nail,2,4
28041,CES201911,2189,brick,spin doodmaken,spin doodmaken,kill spider,use brick as kill spider,use brick as kill spider,2,5
28590,CES201911,2222,brick,als sport gewichten,sport gewichten,sports weights,use brick as sports weights,use brick as sports weights,2,5
28508,CES201911,2221,brick,sportactiviteiten,sportactiviteiten,sports activities,use brick as sports activities,use brick as sports activities,2,5
26000,CES201911,2106,brick,sportclubhuizen,sportclubhuizen,sports club houses,use brick as sports club houses,use brick as sports club houses,1,5
27251,CES201911,2156,brick,sporten (gewicht),sporten,play sports,use brick as play sports,use brick as play sports,2,5
23869,CES201911,2004,brick,om mee te sporten/gewichtheffen,sporten gewichtheffen,sports weightlifting,use brick as sports weightlifting,use brick as sports weightlifting,2,5
32334,CES201911,2371,brick,sporten/liften,sporten liften,sports lifts,use brick as sports lifts,use brick as sports lifts,2,5
31106,CES201911,2332,brick,sportmateriaal,sportmateriaal,sports equipment,use brick as sports equipment,use brick as sports equipment,2,5
31416,CES201911,2342,brick,je kan er spullen op leggen,spullen leggen,put stuff,use brick as put stuff,use brick as put stuff,2,5
29783,CES201911,2281,brick,op staan,staan,stand,use brick as stand,use brick as stand,2,5
29445,CES201911,2263,brick,op staan,staan,stand,use brick as stand,use brick as stand,2,5
29277,CES201911,2258,brick,staan,staan,stand,use brick as stand,use brick as stand,2,5
28337,CES201911,2206,brick,op staan,staan,stand,use brick as stand,use brick as stand,2,5
28170,CES201911,2197,brick,gebruiken om op te staan,staan,stand,use brick as stand,use brick as stand,2,5
28069,CES201911,2193,brick,op staan,staan,stand,use brick as stand,use brick as stand,2,5
27942,CES201911,2185,brick,Op staan,staan,stand,use brick as stand,use brick as stand,2,5
27766,CES201911,2174,brick,STAAN,staan,stand,use brick as stand,use brick as stand,2,5
26468,CES201911,2129,brick,je kan er op staan,staan,stand,use brick as stand,use brick as stand,2,5
23862,CES201911,2004,brick,op staan,staan,stand,use brick as stand,use brick as stand,2,5
30774,CES201911,2320,brick,Er op staan om balans te houden met yoga,staan balans houden yoga,standing balance keeping yoga,use brick as standing balance keeping yoga,use brick as standing balance keeping yoga,2,5
30043,CES201911,2292,brick,op staan om ergens bij te kunnen,staan ergens,standing somewhere,use brick as standing somewhere,use brick as standing somewhere,2,5
24745,CES201911,2056,brick,op staan om langer te zijn,staan langer,stand longer,use brick as stand longer,use brick as stand longer,2,5
28151,CES201911,2196,brick,staarwedstrijd,staarwedstrijd,staring contest,use brick as staring contest,use brick as staring contest,4,1
23643,CES201911,1989,brick,stak,stak,stung,use brick as stung,use brick as stung,0,0
23655,CES201911,1989,brick,stak,stak,stung,use brick as stung,use brick as stung,0,0
23666,CES201911,1989,brick,staken,staken,strike,use brick as strike,use brick as strike,0,0
29194.4,CES201911,2255,brick, stallen,stallen,stables,use brick as stables,use brick as stables,2,5
29197,CES201911,2255,brick,stallen bouwen ,stallen bouwen,build stables,use brick as build stables,use brick as build stables,1,5
28740,CES201911,2228,brick,stampen,stampen,stomp,use brick as stomp,use brick as stomp,2,5
29692,CES201911,2276,brick,standaard,standaard,standard,use brick as standard,use brick as standard,2,4
28055.3,CES201911,2191,brick, standaard,standaard,standard,use brick as standard,use brick as standard,2,4
25217,CES201911,2071,brick,standaard,standaard,standard,use brick as standard,use brick as standard,2,4
29793,CES201911,2281,brick,een standbeeld van maken ,standbeeld,statue,use brick as statue,use brick as statue,2,5
30097,CES201911,2295,brick,een standbeeld als uitbijteld,standbeeld uitbijteld,statue chipped,use brick as statue chipped,use brick as statue chipped,2,5
23654,CES201911,1989,brick,stank,stank,stench,use brick as stench,use brick as stench,0,0
29952,CES201911,2288,brick,stapel maken,stapel,pile,use brick as pile,use brick as pile,1,5
30971,CES201911,2325,brick,stapelen,stapelen,stack,use brick as stack,use brick as stack,1,5
30716,CES201911,2317,brick,stapelen,stapelen,stack,use brick as stack,use brick as stack,1,5
30293,CES201911,2303,brick,stapelen,stapelen,stack,use brick as stack,use brick as stack,1,5
29147,CES201911,2250,brick,stapelen,stapelen,stack,use brick as stack,use brick as stack,1,5
28469,CES201911,2215,brick,stapelen,stapelen,stack,use brick as stack,use brick as stack,1,5
27849,CES201911,2178,brick,stapelen,stapelen,stack,use brick as stack,use brick as stack,1,5
25220,CES201911,2073,brick,stapelen,stapelen,stack,use brick as stack,use brick as stack,1,5
25655,CES201911,2093,brick,star,star,rigid,use brick as rigid,use brick as rigid,0,0
31622,CES201911,2349,brick,statief,statief,tripod,use brick as tripod,use brick as tripod,2,4
23649,CES201911,1989,brick,steek,steek,lurch,use brick as lurch,use brick as lurch,0,0
31335,CES201911,2339,brick,steen,steen,stone,use brick as stone,use brick as stone,1,5
29866,CES201911,2286,brick,steen,steen,stone,use brick as stone,use brick as stone,1,5
28179,CES201911,2198,brick,steen,steen,stone,use brick as stone,use brick as stone,1,5
27707,CES201911,2171,brick,steen,steen,stone,use brick as stone,use brick as stone,1,5
23642,CES201911,1989,brick,steen,steen,stone,use brick as stone,use brick as stone,1,5
26659,CES201911,2134,brick,steen oven maken ,steen oven,stone oven,use brick as stone oven,use brick as stone oven,1,5
30404.2,CES201911,2305,brick, steen pop,steen pop,stone doll,use brick as stone doll,use brick as stone doll,3,4
23640,CES201911,1989,brick,steenbak,steenbak,stone box,use brick as stone box,use brick as stone box,2,4
29873,CES201911,2286,brick,steenoven,steenoven,brick oven,use brick as brick oven,use brick as brick oven,1,4
29341,CES201911,2259,brick,steentjes keilen,steentjes keilen,skipping stones,use brick as skipping stones,use brick as skipping stones,3,2
23646,CES201911,1989,brick,steken,steken,stab,use brick as stab,use brick as stab,2,2
28746,CES201911,2230,brick,stelten,stelten,stilts,use brick as stilts,use brick as stilts,4,2
23824,CES201911,2002,brick,stempel maken,stempel,stamp,use brick as stamp,use brick as stamp,2,3
31346,CES201911,2339,brick,stempel voor schilderen,stempel schilderen,stamp painting,use brick as stamp painting,use brick as stamp painting,3,3
29865,CES201911,2286,brick,sterk,sterk,strong,use brick as strong,use brick as strong,0,0
28243,CES201911,2201,brick,als steun,steun,support,use brick as support,use brick as support,2,4
26656,CES201911,2134,brick,steun onder een fornhuis als een potje kapot is ,steun onder fornuis potje kapot,support under stove pot broken,use brick as support under stove pot broken,use brick as support under stove pot broken,2,4
29336,CES201911,2259,brick,steunmiddel,steunmiddel,means of support,use brick as means of support,use brick as means of support,2,4
32587,CES201911,2380,brick,steuntje,steuntje,support,use brick as support,use brick as support,2,4
28869,CES201911,2240,brick,steuntje,steuntje,support,use brick as support,use brick as support,2,4
32586,CES201911,2380,brick,stoe,stoel,chair,use brick as chair,use brick as chair,2,3
32290,CES201911,2370,brick,stoel,stoel,chair,use brick as chair,use brick as chair,2,3
31624,CES201911,2349,brick,stoel,stoel,chair,use brick as chair,use brick as chair,2,3
31041,CES201911,2328,brick,stoel,stoel,chair,use brick as chair,use brick as chair,2,3
30984,CES201911,2325,brick,stoel,stoel,chair,use brick as chair,use brick as chair,2,3
30887,CES201911,2323,brick,stoel,stoel,chair,use brick as chair,use brick as chair,2,3
30370,CES201911,2310,brick,stoel,stoel,chair,use brick as chair,use brick as chair,2,3
29858.8,CES201911,2287,brick, stoel,stoel,chair,use brick as chair,use brick as chair,2,3
29827,CES201911,2284,brick,stoel,stoel,chair,use brick as chair,use brick as chair,2,3
29746.6,CES201911,2278,brick, stoel,stoel,chair,use brick as chair,use brick as chair,2,3
28900,CES201911,2243,brick,stoel,stoel,chair,use brick as chair,use brick as chair,2,3
28631,CES201911,2223,brick,stoel,stoel,chair,use brick as chair,use brick as chair,2,3
28528,CES201911,2219,brick,stoel,stoel,chair,use brick as chair,use brick as chair,2,3
28376,CES201911,2208,brick,als stoel gebruiken,stoel,chair,use brick as chair,use brick as chair,2,3
28311,CES201911,2205,brick,Stoel,stoel,chair,use brick as chair,use brick as chair,2,3
27829,CES201911,2177,brick,stoel,stoel,chair,use brick as chair,use brick as chair,2,3
27026,CES201911,2149,brick,stoel,stoel,chair,use brick as chair,use brick as chair,2,3
26606,CES201911,2130,brick,stoel van maken,stoel,chair,use brick as chair,use brick as chair,2,3
25866,CES201911,2101,brick,stoel,stoel,chair,use brick as chair,use brick as chair,2,3
24825,CES201911,2059,brick,stoel,stoel,chair,use brick as chair,use brick as chair,2,3
24662,CES201911,2051,brick,stoel,stoel,chair,use brick as chair,use brick as chair,2,3
24551,CES201911,2046,brick,stoel,stoel,chair,use brick as chair,use brick as chair,2,3
29570,CES201911,2271,brick,stoel ervan maken,stoel ervan,chair of it,use brick as chair of it,use brick as chair of it,2,3
24655,CES201911,2049,brick,stoelpoot,stoelpoot,chair leg,use brick as chair leg,use brick as chair leg,2,3
28595,CES201911,2222,brick,als stoeltje,stoeltje,chair,use brick as chair,use brick as chair,2,3
30978,CES201911,2325,brick,stoep,stoep,sidewalk,use brick as sidewalk,use brick as sidewalk,1,5
28532,CES201911,2219,brick,stoep,stoep,sidewalk,use brick as sidewalk,use brick as sidewalk,1,5
28374,CES201911,2208,brick,een stoep maken,stoep,sidewalk,use brick as sidewalk,use brick as sidewalk,1,5
28266,CES201911,2203,brick,stoep,stoep,sidewalk,use brick as sidewalk,use brick as sidewalk,1,5
28118,CES201911,2194,brick,stoep maken,stoep,sidewalk,use brick as sidewalk,use brick as sidewalk,1,5
24906,CES201911,2065,brick,stoep,stoep,sidewalk,use brick as sidewalk,use brick as sidewalk,1,5
31600,CES201911,2348,brick,stoeptegel,stoeptegel,sidewalk tile,use brick as sidewalk tile,use brick as sidewalk tile,1,5
26949,CES201911,2146,brick,stoeptegel,stoeptegel,sidewalk tile,use brick as sidewalk tile,use brick as sidewalk tile,1,5
24746,CES201911,2056,brick,een stoeptekening maken ,stoeptekening,sidewalk drawing,use brick as sidewalk drawing,use brick as sidewalk drawing,3,3
28291,CES201911,2204,brick,stone,stone,stone,use brick as stone,use brick as stone,0,0
25654,CES201911,2093,brick,stone,stone,stone,use brick as stone,use brick as stone,0,0
30883,CES201911,2323,brick,stootkogel,stootkogel,impact ball,use brick as impact ball,use brick as impact ball,3,3
31663,CES201911,2350,brick,stop,stop,Stop,use brick as Stop,use brick as Stop,2,3
31481,CES201911,2345,brick,straat maken,straat,street,use brick as street,use brick as street,1,5
30976,CES201911,2325,brick,straat,straat,street,use brick as street,use brick as street,1,5
30737,CES201911,2318,brick,straat,straat,street,use brick as street,use brick as street,1,5
30627,CES201911,2316,brick,straat,straat,street,use brick as street,use brick as street,1,5
29965,CES201911,2291,brick,straat mee maken ,straat,street,use brick as street,use brick as street,1,5
29620,CES201911,2273,brick,straat maken,straat,street,use brick as street,use brick as street,1,5
29493,CES201911,2267,brick,straatmaken,straat,street,use brick as street,use brick as street,1,5
29288,CES201911,2258,brick,straat,straat,street,use brick as street,use brick as street,1,5
27619,CES201911,2167,brick,straat,straat,street,use brick as street,use brick as street,1,5
26858.2,CES201911,2142,brick, straat,straat,street,use brick as street,use brick as street,1,5
26862,CES201911,2142,brick,straat,straat,street,use brick as street,use brick as street,1,5
26795,CES201911,2138,brick,straat,straat,street,use brick as street,use brick as street,1,5
29970,CES201911,2289,brick,straten maken,straten,streets,use brick as streets,use brick as streets,1,5
29201,CES201911,2255,brick,straten ,straten,streets,use brick as streets,use brick as streets,1,5
28492,CES201911,2216,brick,straten bouwen,straten bouwen,building streets,use brick as building streets,use brick as building streets,1,5
25665,CES201911,2093,brick,street,street,street,use brick as street,use brick as street,0,0
24443,CES201911,2037,brick,om iets stuk te gooien,stuk gooien,throw to pieces,use brick as throw to pieces,use brick as throw to pieces,2,4
24410,CES201911,2034,brick,stuk gooien,stuk gooien,throw to pieces,use brick as throw to pieces,use brick as throw to pieces,2,4
28274,CES201911,2202,brick,iets stuk slaan ,stuk slaan,smash,use brick as smash,use brick as smash,2,4
24660,CES201911,2049,brick,stukbreken ,stukbreken,break,use brick as break,use brick as break,2,4
29946,CES201911,2288,brick,in stukjes breken,stukjes breken,break pieces,use brick as break pieces,use brick as break pieces,2,4
28071,CES201911,2193,brick,in stukjes hakken,stukjes hakken,chop pieces,use brick as chop pieces,use brick as chop pieces,2,4
25970,CES201911,2104,brick,in stukjes hakken,stukjes hakken,chop pieces,use brick as chop pieces,use brick as chop pieces,2,4
29149,CES201911,2250,brick,stut,stut,strut,use brick as strut,use brick as strut,2,4
25657,CES201911,2093,brick,sugar,sugar,sugar,use brick as sugar,use brick as sugar,0,0
28281,CES201911,2204,brick,sun,sun,sun,use brick as sun,use brick as sun,0,0
25669,CES201911,2093,brick,sun,sun,sun,use brick as sun,use brick as sun,0,0
32594,CES201911,2380,brick,tafel,tafel,table,use brick as table,use brick as table,2,3
32295,CES201911,2370,brick,tafel,tafel,table,use brick as table,use brick as table,2,3
31503,CES201911,2346,brick,tafel,tafel,table,use brick as table,use brick as table,2,3
31040,CES201911,2328,brick,tafel,tafel,table,use brick as table,use brick as table,2,3
30983,CES201911,2325,brick,tafel,tafel,table,use brick as table,use brick as table,2,3
30886,CES201911,2323,brick,tafel,tafel,table,use brick as table,use brick as table,2,3
30371,CES201911,2310,brick,tafel,tafel,table,use brick as table,use brick as table,2,3
29405,CES201911,2262,brick,tafel,tafel,table,use brick as table,use brick as table,2,3
28899,CES201911,2243,brick,tafel,tafel,table,use brick as table,use brick as table,2,3
28868,CES201911,2240,brick,tafel,tafel,table,use brick as table,use brick as table,2,3
28661,CES201911,2224,brick,tafel,tafel,table,use brick as table,use brick as table,2,3
28632,CES201911,2223,brick,tafel,tafel,table,use brick as table,use brick as table,2,3
28526,CES201911,2219,brick,tafel,tafel,table,use brick as table,use brick as table,2,3
28438,CES201911,2213,brick,tafel,tafel,table,use brick as table,use brick as table,2,3
28377,CES201911,2208,brick,als tafel gebruiken,tafel,table,use brick as table,use brick as table,2,3
26605,CES201911,2130,brick,tafel van maken,tafel,table,use brick as table,use brick as table,2,3
26129,CES201911,2111,brick,Tafel,tafel,table,use brick as table,use brick as table,2,3
25901,CES201911,2103,brick,tafel maken,tafel,table,use brick as table,use brick as table,2,3
25867,CES201911,2101,brick,tafel,tafel,table,use brick as table,use brick as table,2,3
24663,CES201911,2051,brick,tafel,tafel,table,use brick as table,use brick as table,2,3
24548,CES201911,2046,brick,tafel,tafel,table,use brick as table,use brick as table,2,3
23865,CES201911,2004,brick,als tafel gebruiken,tafel,table,use brick as table,use brick as table,2,3
31488,CES201911,2345,brick,om een tafel hoger te maken of te balanceren,tafel hoger balanceren,balance table higher,use brick as balance table higher,use brick as balance table higher,2,5
25592,CES201911,2088,brick,als tafelonderzetter,tafel onderzetter,table coaster,use brick as table coaster,use brick as table coaster,2,5
24587,CES201911,2046,brick,tafel poten,tafel poten,table legs,use brick as table legs,use brick as table legs,2,4
28237,CES201911,2200,brick,als een tafel scheef staat die eronder leggen,tafel scheef staat eronder leggen,place underneath table it if it is crooked,use brick as place underneath table it if it is crooked,use brick as place underneath table it if it is crooked,2,4
31081,CES201911,2329,brick,op een tafel mee slaan om muziek te maken,tafel slaan muziek,table hitting music,use brick as table hitting music,use brick as table hitting music,3,5
29381,CES201911,2261,brick,tafelverhoger,tafel verhoger,table raiser,use brick as table raiser,use brick as table raiser,2,4
24446,CES201911,2037,brick,op een tafelkleed leggen zodat het niet verschuift,tafelkleed leggen zodat niet verschuift,Place tablecloth so that it does not shift,use brick as Place tablecloth so that it does not shift,use brick as Place tablecloth so that it does not shift,2,5
29559,CES201911,2271,brick,tafelkleed op zijn plaat houden,tafelkleed plaats houden,tablecloth in place,use brick as tablecloth in place,use brick as tablecloth in place,2,5
29093,CES201911,2246,brick,Als tafeltje gebruiken ,tafeltje,table,use brick as table,use brick as table,2,3
28122,CES201911,2194,brick,als tafeltje,tafeltje,table,use brick as table,use brick as table,2,3
26657,CES201911,2134,brick,tafeltje maken ,tafeltje,table,use brick as table,use brick as table,2,3
23660,CES201911,1989,brick,tak,tak,branch,use brick as branch,use brick as branch,3,1
23668,CES201911,1989,brick,tak,tak,branch,use brick as branch,use brick as branch,3,1
23667,CES201911,1989,brick,taken,taken,tasks,use brick as tasks,use brick as tasks,0,0
27835,CES201911,2177,brick,tandenbreker,tandenbreker,tooth breaker,use brick as tooth breaker,use brick as tooth breaker,3,5
32384,CES201911,2373,brick,voor in je tas als je wilt oefenen met ver lopen,tas wilt oefenen ver lopen,bag want to practice walking far,use brick as bag want to practice walking far,use brick as bag want to practice walking far,2,5
27837,CES201911,2177,brick,tas zwaarmaker,tas zwaarmaker,bag heavier,use brick as bag heavier,use brick as bag heavier,2,5
25659,CES201911,2093,brick,tasty,tasty,tasty,use brick as tasty,use brick as tasty,0,0
23658,CES201911,1989,brick,teek,teek,tick,use brick as tick,use brick as tick,5,1
23662,CES201911,1989,brick,teen,teen,toe,use brick as toe,use brick as toe,4,1
28340,CES201911,2206,brick,gebruiken als teenslipper,teenslipper,thong,use brick as thong,use brick as thong,4,2
28907,CES201911,2243,brick,tegel,tegel,tile,use brick as tile,use brick as tile,1,5
30259,CES201911,2302,brick,tegels,tegels,floor tiles,use brick as floor tiles,use brick as floor tiles,1,5
29200,CES201911,2255,brick,tegels ,tegels,floor tiles,use brick as floor tiles,use brick as floor tiles,1,5
26602,CES201911,2130,brick,tegels leggen,tegels leggen,lay tiles,use brick as lay tiles,use brick as lay tiles,1,5
31339,CES201911,2339,brick,tegels in tuin,tegels tuin,tile garden,use brick as tile garden,use brick as tile garden,1,5
24408,CES201911,2034,brick,tegen aantrappen,tegen aantrappen,against kicking,use brick as against kicking,use brick as against kicking,2,5
28136,CES201911,2195,brick,tegen elkaar slaan voor geluid,tegen elkaar slaan geluid,hitting together sound,use brick as hitting together sound,use brick as hitting together sound,3,5
28175,CES201911,2197,brick,tegen elkaar slaan voor muziek,tegen elkaar slaan muziek,hitting together music,use brick as hitting together music,use brick as hitting together music,3,5
32067,CES201911,2360,brick,iets tegen houden,tegen houden,prevent,use brick as prevent,use brick as prevent,2,5
30294,CES201911,2303,brick,iets tegen te houden,tegen houden,prevent,use brick as prevent,use brick as prevent,2,5
25967,CES201911,2104,brick,tegenaan trappen,tegenaan trappen,kick against,use brick as kick against,use brick as kick against,2,5
29623,CES201911,2273,brick,als tegengewicht gebruiken voor een deur,tegengewicht deur,counterweight door,use brick as counterweight door,use brick as counterweight door,2,5
28251,CES201911,2201,brick,iets tegenhouden,tegenhouden,prevent,use brick as prevent,use brick as prevent,2,5
28412,CES201911,2210,brick,gebruiken als tegenwicht,tegenwicht,counterbalance,use brick as counterbalance,use brick as counterbalance,2,5
31408.1,CES201911,2342,brick,je kan er op tekenen,tekenen,draw,use brick as draw,use brick as draw,3,5
31408.3,CES201911,2342,brick, mee tekenen,tekenen,draw,use brick as draw,use brick as draw,3,3
31409,CES201911,2342,brick,Tekenen,tekenen,draw,use brick as draw,use brick as draw,3,3
31411,CES201911,2342,brick,er mee tekenen,tekenen,draw,use brick as draw,use brick as draw,3,3
30775,CES201911,2320,brick,Er op tekenen,tekenen,draw,use brick as draw,use brick as draw,3,5
30046,CES201911,2292,brick,tekenen,tekenen,draw,use brick as draw,use brick as draw,3,3
29285,CES201911,2258,brick,tekenen,tekenen,draw,use brick as draw,use brick as draw,3,3
27778,CES201911,2174,brick,op tekenen,tekenen,draw,use brick as draw,use brick as draw,3,5
25585,CES201911,2088,brick,om op te tekenen,tekenen,draw,use brick as draw,use brick as draw,3,5
24017,CES201911,2015,brick,tekenen,tekenen,draw,use brick as draw,use brick as draw,3,3
28378,CES201911,2208,brick,je kan ermee tekenen op ander steen,tekenen ander steen,draw another stone,use brick as draw another stone,use brick as draw another stone,4,5
31778,CES201911,2355,brick,mee tekenen op andere stenen,tekenen stenen,drawing stones,use brick as drawing stones,use brick as drawing stones,4,5
27874,CES201911,2182,brick,tekenen stoepkrijt,tekenen stoepkrijt,draw sidewalk chalk,use brick as draw sidewalk chalk,use brick as draw sidewalk chalk,4,5
28044,CES201911,2189,brick,tekenen op de straat,tekenen straat,signs street,use brick as signs street,use brick as signs street,4,5
32383,CES201911,2373,brick,telefoon,telefoon,telephone,use brick as telephone,use brick as telephone,5,1
31343,CES201911,2339,brick,telefoon ,telefoon,telephone,use brick as telephone,use brick as telephone,5,1
28383,CES201911,2208,brick,telefoon,telefoon,telephone,use brick as telephone,use brick as telephone,5,1
28342,CES201911,2207,brick,telefoon houder,telefoon houder,phone holder,use brick as phone holder,use brick as phone holder,3,3
25213,CES201911,2071,brick,om je telefoon tegen aan te zetten ,telefoon tegen zetten,put phone against it,use brick as put phone against it,use brick as put phone against it,2,3
28486,CES201911,2214,brick,televisiebreker,televisiebreker,television breaker,use brick as television breaker,use brick as television breaker,3,5
31486,CES201911,2345,brick,om te tellen,tellen,count,use brick as count,use brick as count,3,3
30308,CES201911,2307,brick,voor een tent in plaats van haringen,tent haringen,tent pegs,use brick as tent pegs,use brick as tent pegs,4,3
25588,CES201911,2088,brick,ter decoratie,ter decoratie,for decoration,use brick as for decoration,use brick for for decoration,3,3
32296,CES201911,2370,brick,teras,terras,terrace,use brick as terrace,use brick as terrace,2,5
23811,CES201911,2001,brick,terug in een rivier gooien,terug rivier gooien,throw back river,use brick as throw back river,use brick as throw back river,3,5
26948,CES201911,2146,brick,test voorwerp voor zware bouw materialen,test voorwerp zware bouw materialen,test object heavy construction materials,use brick as test object heavy construction materials,use brick as test object heavy construction materials,1,4
23576,CES201911,1964,brick,aan het testen,testen,test,use brick as test,use brick as test,0,0
30526,CES201911,2313,brick,throuhing,throuhing,throuhing,use brick as throuhing,use brick as throuhing,0,0
23580,CES201911,1964,brick,of wil je de tijd voor de verschillende generatietaken gelijk houden?,tijd verschillende generatietaken gelijk houden,keep different generation tasks same over time,use brick as keep different generation tasks same over time,use brick as keep different generation tasks same over time,0,0
29958,CES201911,2291,brick,timmeren,timmeren,carpentry,use brick as carpentry,use brick as carpentry,2,3
27852,CES201911,2178,brick,timmeren,timmeren,carpentry,use brick as carpentry,use brick as carpentry,2,3
30892,CES201911,2323,brick,om toren te maken,toren,tower,use brick as tower,use brick as tower,1,4
29492,CES201911,2267,brick,toren maken,toren,tower,use brick as tower,use brick as tower,1,4
28542,CES201911,2219,brick,toren,toren,tower,use brick as tower,use brick as tower,1,4
27873,CES201911,2182,brick,toren,toren,tower,use brick as tower,use brick as tower,1,4
25909,CES201911,2103,brick,toren maken,toren,tower,use brick as tower,use brick as tower,1,5
25852,CES201911,2101,brick,toren,toren,tower,use brick as tower,use brick as tower,1,4
31099,CES201911,2332,brick,toren bouwen,toren bouwen,build tower,use brick as build tower,use brick as build tower,1,5
30392,CES201911,2305,brick,toren bouwen,toren bouwen,build tower,use brick as build tower,use brick as build tower,1,5
29960,CES201911,2291,brick,toren mee bouwen,toren bouwen,build tower,use brick as build tower,use brick as build tower,1,5
28589,CES201911,2222,brick,een toren bouwen,toren bouwen,build tower,use brick as build tower,use brick as build tower,1,5
28497,CES201911,2217,brick,toren bouwen,toren bouwen,build tower,use brick as build tower,use brick as build tower,1,5
28409,CES201911,2210,brick,toren bouwen,toren bouwen,build tower,use brick as build tower,use brick as build tower,1,5
28142,CES201911,2196,brick,toren bouwen,toren bouwen,build tower,use brick as build tower,use brick as build tower,1,5
28062,CES201911,2192,brick,om een toren te bouwen,toren bouwen,build tower,use brick as build tower,use brick as build tower,1,5
27405,CES201911,2162,brick,toren stapelen,toren stapelen,stack tower,use brick as stack tower,use brick as stack tower,1,5
26847,CES201911,2140,brick,torens,torens,towers,use brick as towers,use brick as towers,1,4
28351,CES201911,2207,brick,Om een touw aan vast te maken,touw vast,rope,use brick as rope,use brick as rope,2,5
31783,CES201911,2355,brick,aan een touwtje hangen voor de sier,touwtje hangen sier,hanging string ornament,use brick as hanging string ornament,use brick as hanging string ornament,2,5
28176,CES201911,2197,brick,mee trainen,trainen,train,use brick as train,use brick as train,2,5
28015,CES201911,2188,brick,ermee trainen als een soort gewicht,trainen soort gewicht,training type of weight,use brick as training type of weight,use brick as training type of weight,2,5
28838,CES201911,2236,brick,mee trainen in de sportschool als gewicht,trainen sportschool gewicht,workout gym weight,use brick as workout gym weight,use brick as workout gym weight,2,5
32292,CES201911,2370,brick,trap,trap,stairs,use brick as stairs,use brick as stairs,2,4
31331,CES201911,2339,brick,trap,trap,stairs,use brick as stairs,use brick as stairs,2,4
30882,CES201911,2323,brick,trap,trap,stairs,use brick as stairs,use brick as stairs,2,4
29770,CES201911,2280,brick,trap,trap,stairs,use brick as stairs,use brick as stairs,2,4
29746.7,CES201911,2278,brick, trap,trap,stairs,use brick as stairs,use brick as stairs,2,4
29398,CES201911,2262,brick,trap,trap,stairs,use brick as stairs,use brick as stairs,2,4
28904,CES201911,2243,brick,trap,trap,stairs,use brick as stairs,use brick as stairs,2,4
26868,CES201911,2141,brick,trap,trap,stairs,use brick as stairs,use brick as stairs,2,4
28732,CES201911,2228,brick,trapje maken,trapje,step,use brick as step,use brick as step,2,4
31053,CES201911,2328,brick,trappetje,trappetje,stairs,use brick as stairs,use brick as stairs,2,4
29822,CES201911,2284,brick,trappetje,trappetje,stairs,use brick as stairs,use brick as stairs,2,4
28129,CES201911,2195,brick,gebruiken als trappetje of verhoging,trappetje verhoging,step increase,use brick as step increase,use brick as step increase,2,4
28514,CES201911,2221,brick,trappetjes maken ,trappetjes,steps,use brick as steps,use brick as steps,2,4
32303,CES201911,2370,brick,trefbal,trefbal,dodgeball,use brick as dodgeball,use brick as dodgeball,2,3
28148,CES201911,2196,brick,trefbal (pijnlijk),trefbal,dodgeball,use brick as dodgeball,use brick as dodgeball,2,4
28597,CES201911,2222,brick,om om te trekken met pen,trekken pen,draw pen,use brick as draw pen,use brick as draw pen,3,5
29397,CES201911,2262,brick,trsp,trsp,trsp,use brick as trsp,use brick as trsp,0,0
31722,CES201911,2353,brick,voor in de tuin,tuin,garden,use brick as garden,use brick as garden,4,5
31500,CES201911,2346,brick,tuin,tuin,garden,use brick as garden,use brick as garden,4,2
29860,CES201911,2286,brick,tuin,tuin,garden,use brick as garden,use brick as garden,4,2
29194.2,CES201911,2255,brick, tuin,tuin,garden,use brick as garden,use brick as garden,4,2
26797,CES201911,2138,brick,tuin,tuin,garden,use brick as garden,use brick as garden,4,2
32266,CES201911,2368,brick,tuin bekleden,tuin bekleden,cover garden,use brick as cover garden,use brick to cover garden,2,5
25865,CES201911,2101,brick,tuin dwerg,tuin dwerg,garden dwarf,use brick as garden dwarf,use brick as garden dwarf,4,3
